@relation Ambiente

@attribute Estado {VERDE,AMARELO,VERMELHO}
@attribute Acao {ACELERAR,FREAR,PARAR}
@attribute Desempenho {RUIM,MEDIO,BOM}
@attribute Obstaculo numeric
@attribute Sensor numeric

@data
VERDE,PARAR,MEDIO,493,1
VERDE,ACELERAR,BOM,449,0
VERDE,FREAR,BOM,235,1
AMARELO,FREAR,BOM,900,1
AMARELO,ACELERAR,MEDIO,210,0
VERMELHO,ACELERAR,RUIM,489,1
AMARELO,ACELERAR,MEDIO,679,0
AMARELO,PARAR,MEDIO,746,0
AMARELO,FREAR,BOM,918,1
VERDE,FREAR,BOM,719,1
VERDE,PARAR,RUIM,766,0
VERDE,ACELERAR,BOM,977,0
VERMELHO,PARAR,MEDIO,575,1
VERDE,PARAR,MEDIO,484,1
VERDE,FREAR,BOM,697,1
VERDE,ACELERAR,BOM,872,0
VERDE,PARAR,RUIM,386,0
VERDE,ACELERAR,BOM,283,0
VERMELHO,FREAR,BOM,219,1
VERMELHO,PARAR,BOM,269,0
VERDE,PARAR,RUIM,336,0
VERDE,PARAR,RUIM,353,0
VERMELHO,FREAR,BOM,211,1
VERMELHO,PARAR,MEDIO,900,1
VERDE,FREAR,BOM,676,1
VERDE,ACELERAR,BOM,188,0
AMARELO,ACELERAR,RUIM,279,1
AMARELO,PARAR,MEDIO,647,1
AMARELO,ACELERAR,RUIM,249,1
VERDE,ACELERAR,BOM,574,0
AMARELO,PARAR,MEDIO,401,1
AMARELO,FREAR,BOM,21,1
VERDE,FREAR,MEDIO,775,0
AMARELO,PARAR,MEDIO,313,1
VERMELHO,PARAR,BOM,828,0
VERMELHO,PARAR,BOM,190,0
VERMELHO,PARAR,BOM,638,0
AMARELO,PARAR,MEDIO,747,1
AMARELO,FREAR,BOM,782,0
VERMELHO,ACELERAR,RUIM,875,1
VERMELHO,PARAR,MEDIO,144,1
VERDE,FREAR,BOM,602,1
VERDE,ACELERAR,BOM,758,0
VERDE,ACELERAR,BOM,225,0
AMARELO,ACELERAR,RUIM,82,1
VERDE,PARAR,RUIM,752,0
VERDE,FREAR,BOM,166,1
AMARELO,ACELERAR,MEDIO,950,0
VERDE,FREAR,BOM,978,1
VERDE,FREAR,BOM,414,1
VERMELHO,ACELERAR,RUIM,665,0
VERDE,FREAR,BOM,785,1
VERMELHO,PARAR,BOM,176,0
AMARELO,FREAR,BOM,115,1
VERMELHO,PARAR,BOM,940,0
AMARELO,PARAR,MEDIO,805,0
VERMELHO,FREAR,MEDIO,543,0
AMARELO,PARAR,MEDIO,317,0
AMARELO,PARAR,MEDIO,632,0
VERDE,ACELERAR,BOM,453,0
AMARELO,ACELERAR,MEDIO,516,0
VERDE,PARAR,RUIM,846,0
VERDE,FREAR,BOM,996,1
VERMELHO,ACELERAR,RUIM,855,0
VERMELHO,FREAR,MEDIO,949,0
VERMELHO,PARAR,MEDIO,335,1
VERMELHO,PARAR,BOM,670,0
AMARELO,ACELERAR,RUIM,355,1
VERMELHO,FREAR,MEDIO,266,0
VERDE,FREAR,MEDIO,774,0
AMARELO,FREAR,BOM,754,1
VERMELHO,PARAR,MEDIO,676,1
VERMELHO,PARAR,BOM,573,0
AMARELO,FREAR,BOM,186,1
VERDE,ACELERAR,BOM,247,0
VERDE,PARAR,RUIM,45,0
VERMELHO,PARAR,BOM,44,0
VERDE,ACELERAR,RUIM,420,1
VERDE,ACELERAR,BOM,448,0
VERMELHO,FREAR,BOM,868,1
VERMELHO,PARAR,BOM,772,0
VERMELHO,FREAR,MEDIO,375,0
VERMELHO,PARAR,BOM,871,0
VERDE,FREAR,BOM,881,1
VERMELHO,PARAR,MEDIO,559,1
AMARELO,FREAR,BOM,967,1
VERDE,PARAR,MEDIO,786,1
VERDE,PARAR,RUIM,61,0
AMARELO,PARAR,MEDIO,430,1
VERDE,ACELERAR,RUIM,541,1
VERMELHO,FREAR,MEDIO,353,0
VERDE,ACELERAR,RUIM,150,1
VERDE,PARAR,RUIM,78,0
VERDE,FREAR,MEDIO,351,0
AMARELO,FREAR,BOM,61,1
VERMELHO,FREAR,MEDIO,304,0
VERMELHO,FREAR,MEDIO,917,0
VERMELHO,FREAR,MEDIO,218,0
VERMELHO,FREAR,BOM,8,1
VERMELHO,PARAR,MEDIO,661,1
VERMELHO,FREAR,MEDIO,732,0
VERMELHO,ACELERAR,RUIM,395,0
AMARELO,ACELERAR,MEDIO,954,0
VERDE,PARAR,RUIM,413,0
VERDE,ACELERAR,RUIM,381,1
VERDE,ACELERAR,BOM,896,0
VERDE,ACELERAR,BOM,353,0
VERMELHO,PARAR,BOM,604,0
VERMELHO,PARAR,BOM,533,0
AMARELO,PARAR,MEDIO,315,0
VERMELHO,PARAR,MEDIO,182,1
AMARELO,PARAR,MEDIO,497,1
AMARELO,PARAR,MEDIO,802,1
VERMELHO,ACELERAR,RUIM,461,0
VERDE,PARAR,RUIM,206,0
VERDE,PARAR,RUIM,156,0
AMARELO,FREAR,BOM,732,0
AMARELO,FREAR,BOM,557,1
VERMELHO,PARAR,MEDIO,917,1
VERDE,FREAR,MEDIO,46,0
VERMELHO,ACELERAR,RUIM,687,1
VERDE,FREAR,BOM,849,1
AMARELO,PARAR,MEDIO,699,0
VERDE,ACELERAR,RUIM,659,1
VERDE,PARAR,RUIM,342,0
AMARELO,FREAR,BOM,954,0
AMARELO,PARAR,MEDIO,417,0
VERMELHO,ACELERAR,RUIM,698,1
VERMELHO,FREAR,MEDIO,487,0
VERMELHO,FREAR,MEDIO,420,0
AMARELO,ACELERAR,MEDIO,276,0
VERMELHO,FREAR,MEDIO,498,0
AMARELO,FREAR,BOM,988,0
VERMELHO,ACELERAR,RUIM,458,1
VERMELHO,PARAR,MEDIO,591,1
AMARELO,ACELERAR,RUIM,621,1
VERDE,ACELERAR,RUIM,79,1
AMARELO,ACELERAR,RUIM,804,1
