@relation Ambiente

@attribute Desempenho {RUIM,MEDIO,BOM}
@attribute Estado {VERDE,AMARELO,VERMELHO}
@attribute Sensor {NENHUM,FRONTAL,DIREITO,ESQUERDO,FRONTALDIREITO,FRONTALESQUERDO,DIREITAESQUERDA,TODOS}
@attribute Acao {ACELERAR,FREAR,PARAR}

@data
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,DIREITO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,AMARELO,DIREITO,PARAR
MEDIO,VERDE,DIREITO,FREAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,VERMELHO,DIREITO,FREAR
MEDIO,AMARELO,ESQUERDO,PARAR
MEDIO,VERMELHO,ESQUERDO,FREAR
MEDIO,AMARELO,ESQUERDO,ACELERAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERDE,ESQUERDO,FREAR
MEDIO,VERDE,DIREITO,FREAR
